id,brand,name,manual_url
2f7d4b36-9573-410a-b562-a000b2d97a81,Courant,"Komora 11.7mm 60m 1 spliced eye",https://vertical-living.mycourant.com/media/29306/1/0/1/COURANT-NOTICE-CORDES.pdf
97d264c5-4486-418d-abff-4c31d63e8130,Courant,"Komora 11.7mm 60m 2 spliced eyes",https://vertical-living.mycourant.com/media/29306/1/0/1/COURANT-NOTICE-CORDES.pdf
f2f3429b-78e2-4513-ae9e-cf6228a8d33d,Courant,"Krysler 12.5mm",https://vertical-living.mycourant.com/media/29306/1/0/1/COURANT-NOTICE-CORDES.pdf
f15c9bb0-f5b3-482d-9d62-efd8f19f230a,Courant,"Millo Primary Bridge 25cm",https://vertical-living.mycourant.com/media/31725/1/0/1/COURANT-NOTICE-MILLO.pdf
474cf3e2-1111-407a-aea4-b846ab8f656f,Courant,"Millo Primary Bridge 30cm",https://vertical-living.mycourant.com/media/31725/1/0/1/COURANT-NOTICE-MILLO.pdf
3dfdd99c-a211-4922-8535-ae7e40589c2a,Courant,"Millo Primary Bridge 35cm",https://vertical-living.mycourant.com/media/31725/1/0/1/COURANT-NOTICE-MILLO.pdf
55ee5641-4b92-41f2-addf-b78f76e3c7f2,Courant,"Millo Secondary Bridge 25cm",https://vertical-living.mycourant.com/media/31725/1/0/1/COURANT-NOTICE-MILLO.pdf
807dd791-26d4-4f95-813c-b53a7ad6c898,Courant,"Millo Secondary Bridge 30cm",https://vertical-living.mycourant.com/media/31725/1/0/1/COURANT-NOTICE-MILLO.pdf
0d5d851e-ed2c-4bca-9986-60f94183b0d7,Courant,"Millo Secondary Bridge 35cm",https://vertical-living.mycourant.com/media/31725/1/0/1/COURANT-NOTICE-MILLO.pdf
858b8b28-1348-4819-989c-cc51228e6490,Courant,"Moka",https://vertical-living.mycourant.com/media/28071/1/0/1/UE-DECLARATION-CONFORMITY-RMQCMOKA+-+Moka.pdf
b395294f-8da2-4ac0-8ba8-6682ee527987,Courant,"Ozora 12.5mm",https://vertical-living.mycourant.com/media/29306/1/0/1/COURANT-NOTICE-CORDES.pdf
8e65e4ec-a651-4ade-8957-cc92d3c0d6a6,Courant,"Ozora 12.5mm 35m 1 spliced eye",https://vertical-living.mycourant.com/media/29306/1/0/1/COURANT-NOTICE-CORDES.pdf
e522baff-e1f1-4b07-96de-2a46ad475c76,Courant,"Ozora 12.5mm 35m 2 spliced eyes",https://vertical-living.mycourant.com/media/29306/1/0/1/COURANT-NOTICE-CORDES.pdf
f56c870b-d468-4363-8c5f-29b5455942f3,Courant,"Ozora 12.5mm 45m 1 spliced eye",https://vertical-living.mycourant.com/media/29306/1/0/1/COURANT-NOTICE-CORDES.pdf
1ba7705b-0670-438f-9add-d147904ddb6c,Courant,"Ozora 12.5mm 45m 2 spliced eyes",https://vertical-living.mycourant.com/media/29306/1/0/1/COURANT-NOTICE-CORDES.pdf
0eebd332-5e42-48c5-8b86-af2483bf7e5a,Courant,"Ozora 12.5mm 60m 1 spliced eye",https://vertical-living.mycourant.com/media/29306/1/0/1/COURANT-NOTICE-CORDES.pdf
fb5f5707-e989-4c9c-8036-f6d1a01cdb47,Courant,"Ozora 12.5mm 60m 2 spliced eyes",https://vertical-living.mycourant.com/media/29306/1/0/1/COURANT-NOTICE-CORDES.pdf
53c86e24-3e7c-416f-86eb-65655c2dda36,Courant,"Phoenix 10mm Hitch Cord",https://vertical-living.mycourant.com/media/13733/1/0/1/COURANT-NOTICE-PHOENIX.pdf
647b3a2a-1457-464c-8663-b518fcfa79eb,Courant,"Phoenix 10mm Hitch Cord 0.65 m",https://vertical-living.mycourant.com/media/13733/1/0/1/COURANT-NOTICE-PHOENIX.pdf
