brand,name,product_type,category,material,standard,max_age_mfr_years,max_age_use_years,breaking_strength,working_load_limit,max_user_weight_kg,rope_diameter_min_mm,rope_diameter_max_mm,serial_number_location,inspection_interval_years,manufacturer_code,manual_url,product_page_url,recall_url,inspection_notice_url
Miller,"H700 Premium Full-Body Harness with Lightweight Aluminum Hardware, 5 Points of Adjustment, Back D-Ring and Quick-Connect Chest & Leg Buckles - Size XS",ppe,harness,"Polyester webbing, Aluminum hardware",OSHA 1926.502; ANSI Z359.11-2021; CSA Z259.10,,,"22 kN (webbing/D-ring), 18 kN (buckle)",,190.5,,,,,H7IC1A0,https://prod-edam.honeywell.com/content/dam/honeywell-edam/sps/his/en-us/products/fall-protection/documents/miller-h700-full-body-harness-industry-comfort-ic/sps-his-hppe-fall-h700-harness-datasheet.pdf,https://us.pipglobal.com/en/products/?scID=2584&ccID=11785&pID=172990,,
Miller,"H700 Premium Full-Body Harness with Lightweight Aluminum Hardware, 5 Points of Adjustment, Back D-Ring and Quick-Connect Chest & Leg Buckles - Size S/M",ppe,harness,"Polyester webbing, Aluminum hardware",OSHA 1926.502; ANSI Z359.11-2021; CSA Z259.10,,,"22 kN (webbing/D-ring), 18 kN (buckle)",,190.5,,,,,H7IC1A1,https://prod-edam.honeywell.com/content/dam/honeywell-edam/sps/his/en-us/products/fall-protection/documents/miller-h700-full-body-harness-industry-comfort-ic/sps-his-hppe-fall-h700-harness-datasheet.pdf,https://us.pipglobal.com/en/products/?scID=2584&ccID=11785&pID=172990,,
Miller,"H700 Premium Full-Body Harness with Lightweight Aluminum Hardware, 5 Points of Adjustment, Back D-Ring and Quick-Connect Chest & Leg Buckles - Size L-XL",ppe,harness,"Polyester webbing, Aluminum hardware",OSHA 1926.502; ANSI Z359.11-2021; CSA Z259.10,,,"22 kN (webbing/D-ring), 18 kN (buckle)",,190.5,,,,,H7IC1A2,https://prod-edam.honeywell.com/content/dam/honeywell-edam/sps/his/en-us/products/fall-protection/documents/miller-h700-full-body-harness-industry-comfort-ic/sps-his-hppe-fall-h700-harness-datasheet.pdf,https://us.pipglobal.com/en/products/?scID=2584&ccID=11785&pID=172990,,
Miller,"H700 Premium Full-Body Harness with Lightweight Aluminum Hardware, 5 Points of Adjustment, Back D-Ring and Quick-Connect Chest & Leg Buckles - Size 2XL",ppe,harness,"Polyester webbing, Aluminum hardware",OSHA 1926.502; ANSI Z359.11-2021; CSA Z259.10,,,"22 kN (webbing/D-ring), 18 kN (buckle)",,190.5,,,,,H7IC1A3,https://prod-edam.honeywell.com/content/dam/honeywell-edam/sps/his/en-us/products/fall-protection/documents/miller-h700-full-body-harness-industry-comfort-ic/sps-his-hppe-fall-h700-harness-datasheet.pdf,https://us.pipglobal.com/en/products/?scID=2584&ccID=11785&pID=172990,,
Miller,"H700 Premium Full-Body Harness with Lightweight Aluminum Hardware, 5 Points of Adjustment, Back D-Ring and Quick-Connect Chest & Leg Buckles - Size 4XL",ppe,harness,"Polyester webbing, Aluminum hardware",OSHA 1926.502; ANSI Z359.11-2021; CSA Z259.10,,,"22 kN (webbing/D-ring), 18 kN (buckle)",,190.5,,,,,H7IC1A4,https://prod-edam.honeywell.com/content/dam/honeywell-edam/sps/his/en-us/products/fall-protection/documents/miller-h700-full-body-harness-industry-comfort-ic/sps-his-hppe-fall-h700-harness-datasheet.pdf,https://us.pipglobal.com/en/products/?scID=2584&ccID=11785&pID=172990,,
Miller,"H700 Premium Full-Body Harness with Lightweight Aluminum Hardware, 5 Points of Adjustment, Back/Front D-Rings and Quick-Connect Chest & Leg Buckles - Size XS",ppe,harness,"Polyester webbing, Aluminum hardware",OSHA 1926.502; ANSI Z359.11-2021; CSA Z259.10,,,"22 kN (webbing/D-ring), 18 kN (buckle)",,190.5,,,,,H7IC2A0,https://prod-edam.honeywell.com/content/dam/honeywell-edam/sps/his/en-us/products/fall-protection/documents/miller-h700-full-body-harness-industry-comfort-ic/sps-his-hppe-fall-h700-harness-datasheet.pdf,https://us.pipglobal.com/en/products/?scID=2584&ccID=11785&pID=172997,,
Miller,"H700 Premium Full-Body Harness with Lightweight Aluminum Hardware, 5 Points of Adjustment, Back/Front D-Rings and Quick-Connect Chest & Leg Buckles - Size S/M",ppe,harness,"Polyester webbing, Aluminum hardware",OSHA 1926.502; ANSI Z359.11-2021; CSA Z259.10,,,"22 kN (webbing/D-ring), 18 kN (buckle)",,190.5,,,,,H7IC2A1,https://prod-edam.honeywell.com/content/dam/honeywell-edam/sps/his/en-us/products/fall-protection/documents/miller-h700-full-body-harness-industry-comfort-ic/sps-his-hppe-fall-h700-harness-datasheet.pdf,https://us.pipglobal.com/en/products/?scID=2584&ccID=11785&pID=172997,,
Miller,"H700 Premium Full-Body Harness with Lightweight Aluminum Hardware, 5 Points of Adjustment, Back/Front D-Rings and Quick-Connect Chest & Leg Buckles - Size L/XL",ppe,harness,"Polyester webbing, Aluminum hardware",OSHA 1926.502; ANSI Z359.11-2021; CSA Z259.10,,,"22 kN (webbing/D-ring), 18 kN (buckle)",,190.5,,,,,H7IC2A2,https://prod-edam.honeywell.com/content/dam/honeywell-edam/sps/his/en-us/products/fall-protection/documents/miller-h700-full-body-harness-industry-comfort-ic/sps-his-hppe-fall-h700-harness-datasheet.pdf,https://us.pipglobal.com/en/products/?scID=2584&ccID=11785&pID=172997,,
Miller,"H700 Premium Full-Body Harness with Lightweight Aluminum Hardware, 5 Points of Adjustment, Back/Front D-Rings and Quick-Connect Chest & Leg Buckles - Size 2XL",ppe,harness,"Polyester webbing, Aluminum hardware",OSHA 1926.502; ANSI Z359.11-2021; CSA Z259.10,,,"22 kN (webbing/D-ring), 18 kN (buckle)",,190.5,,,,,H7IC2A3,https://prod-edam.honeywell.com/content/dam/honeywell-edam/sps/his/en-us/products/fall-protection/documents/miller-h700-full-body-harness-industry-comfort-ic/sps-his-hppe-fall-h700-harness-datasheet.pdf,https://us.pipglobal.com/en/products/?scID=2584&ccID=11785&pID=172997,,
Miller,"H700 Premium Full-Body Harness with Lightweight Aluminum Hardware, 5 Points of Adjustment, Back/Front D-Rings and Quick-Connect Chest & Leg Buckles - Size 4XL",ppe,harness,"Polyester webbing, Aluminum hardware",OSHA 1926.502; ANSI Z359.11-2021; CSA Z259.10,,,"22 kN (webbing/D-ring), 18 kN (buckle)",,190.5,,,,,H7IC2A4,https://prod-edam.honeywell.com/content/dam/honeywell-edam/sps/his/en-us/products/fall-protection/documents/miller-h700-full-body-harness-industry-comfort-ic/sps-his-hppe-fall-h700-harness-datasheet.pdf,https://us.pipglobal.com/en/products/?scID=2584&ccID=11785&pID=172997,,
Miller,"H700 Premium Full-Body Harness with Lightweight Aluminum Hardware, 5 Points of Adjustment, Back/Front/Side D-Rings and Quick-Connect Chest & Leg Buckles - Size XS",ppe,harness,"Polyester webbing, Aluminum hardware",OSHA 1926.502; ANSI Z359.11-2021; CSA Z259.10,,,"22 kN (webbing/D-ring), 18 kN (buckle)",,190.5,,,,,H7IC3A0,https://prod-edam.honeywell.com/content/dam/honeywell-edam/sps/his/en-us/products/fall-protection/documents/miller-h700-full-body-harness-industry-comfort-ic/sps-his-hppe-fall-h700-harness-datasheet.pdf,https://us.pipglobal.com/en/products/?scID=2584&ccID=11785&pID=173007,,
Miller,"H700 Premium Full-Body Harness with Lightweight Aluminum Hardware, 5 Points of Adjustment, Back/Front/Side D-Rings and Quick-Connect Chest & Leg Buckles - Size S/M",ppe,harness,"Polyester webbing, Aluminum hardware",OSHA 1926.502; ANSI Z359.11-2021; CSA Z259.10,,,"22 kN (webbing/D-ring), 18 kN (buckle)",,190.5,,,,,H7IC3A1,https://prod-edam.honeywell.com/content/dam/honeywell-edam/sps/his/en-us/products/fall-protection/documents/miller-h700-full-body-harness-industry-comfort-ic/sps-his-hppe-fall-h700-harness-datasheet.pdf,https://us.pipglobal.com/en/products/?scID=2584&ccID=11785&pID=173007,,
Miller,"H700 Premium Full-Body Harness with Lightweight Aluminum Hardware, 5 Points of Adjustment, Back/Front/Side D-Rings and Quick-Connect Chest & Leg Buckles - Size OS",ppe,harness,"Polyester webbing, Aluminum hardware",OSHA 1926.502; ANSI Z359.11-2021; CSA Z259.10,,,"22 kN (webbing/D-ring), 18 kN (buckle)",,190.5,,,,,H7IC3A2,https://prod-edam.honeywell.com/content/dam/honeywell-edam/sps/his/en-us/products/fall-protection/documents/miller-h700-full-body-harness-industry-comfort-ic/sps-his-hppe-fall-h700-harness-datasheet.pdf,https://us.pipglobal.com/en/products/?scID=2584&ccID=11785&pID=173007,,
Miller,"H700 Premium Full-Body Harness with Lightweight Aluminum Hardware, 5 Points of Adjustment, Back/Front/Side D-Rings and Quick-Connect Chest & Leg Buckles - Size 2XL",ppe,harness,"Polyester webbing, Aluminum hardware",OSHA 1926.502; ANSI Z359.11-2021; CSA Z259.10,,,"22 kN (webbing/D-ring), 18 kN (buckle)",,190.5,,,,,H7IC3A3,https://prod-edam.honeywell.com/content/dam/honeywell-edam/sps/his/en-us/products/fall-protection/documents/miller-h700-full-body-harness-industry-comfort-ic/sps-his-hppe-fall-h700-harness-datasheet.pdf,https://us.pipglobal.com/en/products/?scID=2584&ccID=11785&pID=173007,,
Miller,"H700 Premium Full-Body Harness with Lightweight Aluminum Hardware, 5 Points of Adjustment, Back/Front/Side D-Rings and Quick-Connect Chest & Leg Buckles - Size 4XL",ppe,harness,"Polyester webbing, Aluminum hardware",OSHA 1926.502; ANSI Z359.11-2021; CSA Z259.10,,,"22 kN (webbing/D-ring), 18 kN (buckle)",,190.5,,,,,H7IC3A4,https://prod-edam.honeywell.com/content/dam/honeywell-edam/sps/his/en-us/products/fall-protection/documents/miller-h700-full-body-harness-industry-comfort-ic/sps-his-hppe-fall-h700-harness-datasheet.pdf,https://us.pipglobal.com/en/products/?scID=2584&ccID=11785&pID=173007,,
Miller,"H700 Construction Comfort Full-Body Harness with Aluminum Hardware, 5 Points of Adjustment, Back/Front/Side D-Rings, Tongue Leg Buckles, Quick-Connect Chest Buckle - Size XS",ppe,harness,"Polyester webbing, Aluminum hardware",OSHA 1926.502; ANSI Z359.11-2021; CSA Z259.10,,,"22 kN (webbing/D-ring), 18 kN (buckle)",,190.5,,,,,H7CC1A0,https://prod-edam.honeywell.com/content/dam/honeywell-edam/sps/his/en-us/products/fall-protection/documents/miller-h700-full-body-harness-industry-comfort-ic/sps-his-hppe-fall-h700-harness-datasheet.pdf,https://us.pipglobal.com/en/products/?scID=2584&ccID=11785&pID=172967,,
Miller,"H700 Construction Comfort Full-Body Harness with Aluminum Hardware, 5 Points of Adjustment, Back/Front/Side D-Rings, Tongue Leg Buckles, Quick-Connect Chest Buckle - Size S/M",ppe,harness,"Polyester webbing, Aluminum hardware",OSHA 1926.502; ANSI Z359.11-2021; CSA Z259.10,,,"22 kN (webbing/D-ring), 18 kN (buckle)",,190.5,,,,,H7CC1A1,https://prod-edam.honeywell.com/content/dam/honeywell-edam/sps/his/en-us/products/fall-protection/documents/miller-h700-full-body-harness-industry-comfort-ic/sps-his-hppe-fall-h700-harness-datasheet.pdf,https://us.pipglobal.com/en/products/?scID=2584&ccID=11785&pID=172967,,
Miller,"H700 Construction Comfort Full-Body Harness with Aluminum Hardware, 5 Points of Adjustment, Back/Front/Side D-Rings, Tongue Leg Buckles, Quick-Connect Chest Buckle - Size UNIV",ppe,harness,"Polyester webbing, Aluminum hardware",OSHA 1926.502; ANSI Z359.11-2021; CSA Z259.10,,,"22 kN (webbing/D-ring), 18 kN (buckle)",,190.5,,,,,H7CC1A2,https://prod-edam.honeywell.com/content/dam/honeywell-edam/sps/his/en-us/products/fall-protection/documents/miller-h700-full-body-harness-industry-comfort-ic/sps-his-hppe-fall-h700-harness-datasheet.pdf,https://us.pipglobal.com/en/products/?scID=2584&ccID=11785&pID=172967,,
Miller,"H700 Construction Comfort Full-Body Harness with Aluminum Hardware, 5 Points of Adjustment, Back/Front/Side D-Rings, Tongue Leg Buckles, Quick-Connect Chest Buckle - Size XXL",ppe,harness,"Polyester webbing, Aluminum hardware",OSHA 1926.502; ANSI Z359.11-2021; CSA Z259.10,,,"22 kN (webbing/D-ring), 18 kN (buckle)",,190.5,,,,,H7CC1A3,https://prod-edam.honeywell.com/content/dam/honeywell-edam/sps/his/en-us/products/fall-protection/documents/miller-h700-full-body-harness-industry-comfort-ic/sps-his-hppe-fall-h700-harness-datasheet.pdf,https://us.pipglobal.com/en/products/?scID=2584&ccID=11785&pID=172967,,
Miller,"H700 Construction Comfort Full-Body Harness with Aluminum Hardware, 5 Points of Adjustment, Back/Front/Side D-Rings, Tongue Leg Buckles, Quick-Connect Chest Buckle - Size 3/4XL",ppe,harness,"Polyester webbing, Aluminum hardware",OSHA 1926.502; ANSI Z359.11-2021; CSA Z259.10,,,"22 kN (webbing/D-ring), 18 kN (buckle)",,190.5,,,,,H7CC1A4,https://prod-edam.honeywell.com/content/dam/honeywell-edam/sps/his/en-us/products/fall-protection/documents/miller-h700-full-body-harness-industry-comfort-ic/sps-his-hppe-fall-h700-harness-datasheet.pdf,https://us.pipglobal.com/en/products/?scID=2584&ccID=11785&pID=172967,,
Miller,"H700 Construction Comfort Full-Body Harness with Aluminum Hardware, 5 Points of Adjustment, Back/Side D-Rings, Tongue Leg Buckles, Quick-Connect Chest Buckle - Size XS",ppe,harness,"Polyester webbing, Aluminum hardware",OSHA 1926.502; ANSI Z359.11-2021; CSA Z259.10,,,"22 kN (webbing/D-ring), 18 kN (buckle)",,190.5,,,,,H7CC2A0,https://prod-edam.honeywell.com/content/dam/honeywell-edam/sps/his/en-us/products/fall-protection/documents/miller-h700-full-body-harness-industry-comfort-ic/sps-his-hppe-fall-h700-harness-datasheet.pdf,https://us.pipglobal.com/en/products/?scID=2584&ccID=11785&pID=172975,,
Miller,"H700 Construction Comfort Full-Body Harness with Aluminum Hardware, 5 Points of Adjustment, Back/Side D-Rings, Tongue Leg Buckles, Quick-Connect Chest Buckle - Size S/M",ppe,harness,"Polyester webbing, Aluminum hardware",OSHA 1926.502; ANSI Z359.11-2021; CSA Z259.10,,,"22 kN (webbing/D-ring), 18 kN (buckle)",,190.5,,,,,H7CC2A1,https://prod-edam.honeywell.com/content/dam/honeywell-edam/sps/his/en-us/products/fall-protection/documents/miller-h700-full-body-harness-industry-comfort-ic/sps-his-hppe-fall-h700-harness-datasheet.pdf,https://us.pipglobal.com/en/products/?scID=2584&ccID=11785&pID=172975,,
Miller,"H700 Construction Comfort Full-Body Harness with Aluminum Hardware, 5 Points of Adjustment, Back/Side D-Rings, Tongue Leg Buckles, Quick-Connect Chest Buckle - Size UNIV",ppe,harness,"Polyester webbing, Aluminum hardware",OSHA 1926.502; ANSI Z359.11-2021; CSA Z259.10,,,"22 kN (webbing/D-ring), 18 kN (buckle)",,190.5,,,,,H7CC2A2,https://prod-edam.honeywell.com/content/dam/honeywell-edam/sps/his/en-us/products/fall-protection/documents/miller-h700-full-body-harness-industry-comfort-ic/sps-his-hppe-fall-h700-harness-datasheet.pdf,https://us.pipglobal.com/en/products/?scID=2584&ccID=11785&pID=172975,,
Miller,"H700 Construction Comfort Full-Body Harness with Aluminum Hardware, 5 Points of Adjustment, Back/Side D-Rings, Tongue Leg Buckles, Quick-Connect Chest Buckle - Size XXL",ppe,harness,"Polyester webbing, Aluminum hardware",OSHA 1926.502; ANSI Z359.11-2021; CSA Z259.10,,,"22 kN (webbing/D-ring), 18 kN (buckle)",,190.5,,,,,H7CC2A3,https://prod-edam.honeywell.com/content/dam/honeywell-edam/sps/his/en-us/products/fall-protection/documents/miller-h700-full-body-harness-industry-comfort-ic/sps-his-hppe-fall-h700-harness-datasheet.pdf,https://us.pipglobal.com/en/products/?scID=2584&ccID=11785&pID=172975,,
Miller,"H700 Construction Comfort Full-Body Harness with Aluminum Hardware, 5 Points of Adjustment, Back/Side D-Rings, Tongue Leg Buckles, Quick-Connect Chest Buckle - Size 3/4XL",ppe,harness,"Polyester webbing, Aluminum hardware",OSHA 1926.502; ANSI Z359.11-2021; CSA Z259.10,,,"22 kN (webbing/D-ring), 18 kN (buckle)",,190.5,,,,,H7CC2A4,https://prod-edam.honeywell.com/content/dam/honeywell-edam/sps/his/en-us/products/fall-protection/documents/miller-h700-full-body-harness-industry-comfort-ic/sps-his-hppe-fall-h700-harness-datasheet.pdf,https://us.pipglobal.com/en/products/?scID=2584&ccID=11785&pID=172975,,
Miller,"H700 Construction Comfort Full-Body Harness with Aluminum Hardware, 5 Points of Adjustment, Back/Front/Side D-Rings, Quick-Connect Leg & Chest Buckles - Size XS",ppe,harness,"Polyester webbing, Aluminum hardware",OSHA 1926.502; ANSI Z359.11-2021; CSA Z259.10,,,"22 kN (webbing/D-ring), 18 kN (buckle)",,190.5,,,,,H7CC3A0,https://prod-edam.honeywell.com/content/dam/honeywell-edam/sps/his/en-us/products/fall-protection/documents/miller-h700-full-body-harness-industry-comfort-ic/sps-his-hppe-fall-h700-harness-datasheet.pdf,https://us.pipglobal.com/en/products/?scID=2584&ccID=11785&pID=172977,,
Miller,"H700 Construction Comfort Full-Body Harness with Aluminum Hardware, 5 Points of Adjustment, Back/Front/Side D-Rings, Quick-Connect Leg & Chest Buckles - Size S/M",ppe,harness,"Polyester webbing, Aluminum hardware",OSHA 1926.502; ANSI Z359.11-2021; CSA Z259.10,,,"22 kN (webbing/D-ring), 18 kN (buckle)",,190.5,,,,,H7CC3A1,https://prod-edam.honeywell.com/content/dam/honeywell-edam/sps/his/en-us/products/fall-protection/documents/miller-h700-full-body-harness-industry-comfort-ic/sps-his-hppe-fall-h700-harness-datasheet.pdf,https://us.pipglobal.com/en/products/?scID=2584&ccID=11785&pID=172977,,
Miller,"H700 Construction Comfort Full-Body Harness with Aluminum Hardware, 5 Points of Adjustment, Back/Front/Side D-Rings, Quick-Connect Leg & Chest Buckles - Size UNIV",ppe,harness,"Polyester webbing, Aluminum hardware",OSHA 1926.502; ANSI Z359.11-2021; CSA Z259.10,,,"22 kN (webbing/D-ring), 18 kN (buckle)",,190.5,,,,,H7CC3A2,https://prod-edam.honeywell.com/content/dam/honeywell-edam/sps/his/en-us/products/fall-protection/documents/miller-h700-full-body-harness-industry-comfort-ic/sps-his-hppe-fall-h700-harness-datasheet.pdf,https://us.pipglobal.com/en/products/?scID=2584&ccID=11785&pID=172977,,
Miller,"H700 Construction Comfort Full-Body Harness with Aluminum Hardware, 5 Points of Adjustment, Back/Front/Side D-Rings, Quick-Connect Leg & Chest Buckles - Size XXL",ppe,harness,"Polyester webbing, Aluminum hardware",OSHA 1926.502; ANSI Z359.11-2021; CSA Z259.10,,,"22 kN (webbing/D-ring), 18 kN (buckle)",,190.5,,,,,H7CC3A3,https://prod-edam.honeywell.com/content/dam/honeywell-edam/sps/his/en-us/products/fall-protection/documents/miller-h700-full-body-harness-industry-comfort-ic/sps-his-hppe-fall-h700-harness-datasheet.pdf,https://us.pipglobal.com/en/products/?scID=2584&ccID=11785&pID=172977,,
Miller,"H700 Construction Comfort Full-Body Harness with Aluminum Hardware, 5 Points of Adjustment, Back/Front/Side D-Rings, Quick-Connect Leg & Chest Buckles - Size 3/4XL",ppe,harness,"Polyester webbing, Aluminum hardware",OSHA 1926.502; ANSI Z359.11-2021; CSA Z259.10,,,"22 kN (webbing/D-ring), 18 kN (buckle)",,190.5,,,,,H7CC3A4,https://prod-edam.honeywell.com/content/dam/honeywell-edam/sps/his/en-us/products/fall-protection/documents/miller-h700-full-body-harness-industry-comfort-ic/sps-his-hppe-fall-h700-harness-datasheet.pdf,https://us.pipglobal.com/en/products/?scID=2584&ccID=11785&pID=172977,,
Miller,"H500 CC1 Full-Body Harness, Tongue Leg & Mating Chest Buckles, Back, Side D-Ring(s), Steel Hardware - Size S/M",ppe,harness,"Polyester webbing, Steel hardware",OSHA 1926.502; ANSI Z359.11-2021; CSA Z259.10-2018,,,22 kN (webbing/D-ring),,190.5,,,,,H5CC311021,https://prod-edam.honeywell.com/content/dam/honeywell-edam/sps/hppe/en-us/products/fall-protection/harnesses-belts-and-accessories/miller-h500-harness/hon-ia-ppe-sp560-rev-a-harness-h500.pdf,https://automation.honeywell.com/us/en/products/personal-protective-equipment/fall-protection/harnesses/miller-h500-harness-construction-comfort-cc,,
Miller,"H500 CC1 Full-Body Harness, Tongue Leg & Mating Chest Buckles, Back, Side D-Ring(s), Steel Hardware - Size UNIV",ppe,harness,"Polyester webbing, Steel hardware",OSHA 1926.502; ANSI Z359.11-2021; CSA Z259.10-2018,,,22 kN (webbing/D-ring),,190.5,,,,,H5CC311022,https://prod-edam.honeywell.com/content/dam/honeywell-edam/sps/hppe/en-us/products/fall-protection/harnesses-belts-and-accessories/miller-h500-harness/hon-ia-ppe-sp560-rev-a-harness-h500.pdf,https://automation.honeywell.com/us/en/products/personal-protective-equipment/fall-protection/harnesses/miller-h500-harness-construction-comfort-cc,,
Miller,"H500 CC1 Full-Body Harness, Tongue Leg & Mating Chest Buckles, Back, Side D-Ring(s), Steel Hardware - Size XXL",ppe,harness,"Polyester webbing, Steel hardware",OSHA 1926.502; ANSI Z359.11-2021; CSA Z259.10-2018,,,22 kN (webbing/D-ring),,190.5,,,,,H5CC311023,https://prod-edam.honeywell.com/content/dam/honeywell-edam/sps/hppe/en-us/products/fall-protection/harnesses-belts-and-accessories/miller-h500-harness/hon-ia-ppe-sp560-rev-a-harness-h500.pdf,https://automation.honeywell.com/us/en/products/personal-protective-equipment/fall-protection/harnesses/miller-h500-harness-construction-comfort-cc,,
Miller,"H500 CC2 Full-Body Harness, Tongue Leg & Mating Chest Buckles, Back, Front, Side D-Ring(s), Steel Hardware - Size S/M",ppe,harness,"Polyester webbing, Steel hardware",OSHA 1926.502; ANSI Z359.11-2021; CSA Z259.10-2018,,,22 kN (webbing/D-ring),,190.5,,,,,H5CC311121,https://prod-edam.honeywell.com/content/dam/honeywell-edam/sps/hppe/en-us/products/fall-protection/harnesses-belts-and-accessories/miller-h500-harness/hon-ia-ppe-sp560-rev-a-harness-h500.pdf,https://automation.honeywell.com/us/en/products/personal-protective-equipment/fall-protection/harnesses/miller-h500-harness-construction-comfort-cc,,
Miller,"H500 CC2 Full-Body Harness, Tongue Leg & Mating Chest Buckles, Back, Front, Side D-Ring(s), Steel Hardware - Size UNIV",ppe,harness,"Polyester webbing, Steel hardware",OSHA 1926.502; ANSI Z359.11-2021; CSA Z259.10-2018,,,22 kN (webbing/D-ring),,190.5,,,,,H5CC311122,https://prod-edam.honeywell.com/content/dam/honeywell-edam/sps/hppe/en-us/products/fall-protection/harnesses-belts-and-accessories/miller-h500-harness/hon-ia-ppe-sp560-rev-a-harness-h500.pdf,https://automation.honeywell.com/us/en/products/personal-protective-equipment/fall-protection/harnesses/miller-h500-harness-construction-comfort-cc,,
Miller,"H500 CC2 Full-Body Harness, Tongue Leg & Mating Chest Buckles, Back, Front, Side D-Ring(s), Steel Hardware - Size XXL",ppe,harness,"Polyester webbing, Steel hardware",OSHA 1926.502; ANSI Z359.11-2021; CSA Z259.10-2018,,,22 kN (webbing/D-ring),,190.5,,,,,H5CC311123,https://prod-edam.honeywell.com/content/dam/honeywell-edam/sps/hppe/en-us/products/fall-protection/harnesses-belts-and-accessories/miller-h500-harness/hon-ia-ppe-sp560-rev-a-harness-h500.pdf,https://automation.honeywell.com/us/en/products/personal-protective-equipment/fall-protection/harnesses/miller-h500-harness-construction-comfort-cc,,
Miller,"H500 CC3 Full-Body Harness, Tongue Leg & Mating Chest Buckles, Back, Front, Side D-Ring(s), Aluminum Hardware - Size S/M",ppe,harness,"Polyester webbing, Aluminum hardware",OSHA 1926.502; ANSI Z359.11-2021; CSA Z259.10-2018,,,22 kN (webbing/D-ring),,190.5,,,,,H5CC312221,https://prod-edam.honeywell.com/content/dam/honeywell-edam/sps/hppe/en-us/products/fall-protection/harnesses-belts-and-accessories/miller-h500-harness/hon-ia-ppe-sp560-rev-a-harness-h500.pdf,https://automation.honeywell.com/us/en/products/personal-protective-equipment/fall-protection/harnesses/miller-h500-harness-construction-comfort-cc,,
Miller,"H500 CC3 Full-Body Harness, Tongue Leg & Mating Chest Buckles, Back, Front, Side D-Ring(s), Aluminum Hardware - Size UNIV",ppe,harness,"Polyester webbing, Aluminum hardware",OSHA 1926.502; ANSI Z359.11-2021; CSA Z259.10-2018,,,22 kN (webbing/D-ring),,190.5,,,,,H5CC312222,https://prod-edam.honeywell.com/content/dam/honeywell-edam/sps/hppe/en-us/products/fall-protection/harnesses-belts-and-accessories/miller-h500-harness/hon-ia-ppe-sp560-rev-a-harness-h500.pdf,https://automation.honeywell.com/us/en/products/personal-protective-equipment/fall-protection/harnesses/miller-h500-harness-construction-comfort-cc,,
Miller,"H500 CC3 Full-Body Harness, Tongue Leg & Mating Chest Buckles, Back, Front, Side D-Ring(s), Aluminum Hardware - Size XXL",ppe,harness,"Polyester webbing, Aluminum hardware",OSHA 1926.502; ANSI Z359.11-2021; CSA Z259.10-2018,,,22 kN (webbing/D-ring),,190.5,,,,,H5CC312223,https://prod-edam.honeywell.com/content/dam/honeywell-edam/sps/hppe/en-us/products/fall-protection/harnesses-belts-and-accessories/miller-h500-harness/hon-ia-ppe-sp560-rev-a-harness-h500.pdf,https://automation.honeywell.com/us/en/products/personal-protective-equipment/fall-protection/harnesses/miller-h500-harness-construction-comfort-cc,,
Miller,"H500 CC4 Full-Body Harness, Quick-Connect Leg & Quick-Connect Chest Buckles, Back, Front, Side D-Ring(s), Aluminum Hardware - Size S/M",ppe,harness,"Polyester webbing, Aluminum hardware",OSHA 1926.502; ANSI Z359.11-2021; CSA Z259.10-2018,,,22 kN (webbing/D-ring),,190.5,,,,,H5CC222221,https://prod-edam.honeywell.com/content/dam/honeywell-edam/sps/hppe/en-us/products/fall-protection/harnesses-belts-and-accessories/miller-h500-harness/hon-ia-ppe-sp560-rev-a-harness-h500.pdf,https://automation.honeywell.com/us/en/products/personal-protective-equipment/fall-protection/harnesses/miller-h500-harness-construction-comfort-cc,,
Miller,"H500 CC4 Full-Body Harness, Quick-Connect Leg & Quick-Connect Chest Buckles, Back, Front, Side D-Ring(s), Aluminum Hardware - Size UNIV",ppe,harness,"Polyester webbing, Aluminum hardware",OSHA 1926.502; ANSI Z359.11-2021; CSA Z259.10-2018,,,22 kN (webbing/D-ring),,190.5,,,,,H5CC222222,https://prod-edam.honeywell.com/content/dam/honeywell-edam/sps/hppe/en-us/products/fall-protection/harnesses-belts-and-accessories/miller-h500-harness/hon-ia-ppe-sp560-rev-a-harness-h500.pdf,https://automation.honeywell.com/us/en/products/personal-protective-equipment/fall-protection/harnesses/miller-h500-harness-construction-comfort-cc,,
Miller,"H500 CC4 Full-Body Harness, Quick-Connect Leg & Quick-Connect Chest Buckles, Back, Front, Side D-Ring(s), Aluminum Hardware - Size XXL",ppe,harness,"Polyester webbing, Aluminum hardware",OSHA 1926.502; ANSI Z359.11-2021; CSA Z259.10-2018,,,22 kN (webbing/D-ring),,190.5,,,,,H5CC222223,https://prod-edam.honeywell.com/content/dam/honeywell-edam/sps/hppe/en-us/products/fall-protection/harnesses-belts-and-accessories/miller-h500-harness/hon-ia-ppe-sp560-rev-a-harness-h500.pdf,https://automation.honeywell.com/us/en/products/personal-protective-equipment/fall-protection/harnesses/miller-h500-harness-construction-comfort-cc,,
